customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month,preferred_shopping_platform,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit
CUST2107,21,Male,Dhanbad,Jharkhand,Tier 2,Student,10400,9.8,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2100,Amazon,35,Mobile,98.8,Yes
CUST2108,46,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,76000,6.4,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3600,Brand Website,9,Smart TV,56.0,No
CUST2109,31,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,69000,8.0,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3200,Amazon,20,Mobile,83.0,Yes
CUST2110,18,Male,Aligarh,Uttar Pradesh,Tier 3,Student,7800,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1600,Amazon,38,Mobile,100.0,Yes
CUST2111,35,Male,Hyderabad,Telangana,Tier 1,Working Professional,82000,7.8,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3200,Brand Website,15,Laptop,77.0,Yes
CUST2112,42,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,73000,6.7,Mumbai Indians,Hardik Pandya,4,TV,No,2500,Flipkart,11,Laptop,66.5,No
CUST2113,24,Male,Meerut,Uttar Pradesh,Tier 2,Student,14000,9.5,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2600,Amazon,29,Mobile,92.0,Yes
CUST2114,50,Male,Jodhpur,Rajasthan,Tier 2,Business,117000,5.1,Rajasthan Royals,Sanju Samson,2,TV,No,1700,Local Store,4,Smart TV,44.0,No
CUST2115,26,Female,Mumbai,Maharashtra,Tier 1,Working Professional,65000,8.6,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3000,Amazon,22,Mobile,85.0,Yes
CUST2116,37,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,84000,7.3,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2800,Brand Website,14,Laptop,74.0,No
CUST2117,20,Male,Siliguri,West Bengal,Tier 2,Student,9500,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2000,Amazon,36,Mobile,99.0,Yes
CUST2118,45,Female,Warangal,Telangana,Tier 2,Coach,75000,6.3,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3500,Brand Website,9,Smart TV,56.5,No
CUST2119,28,Male,Faridabad,Haryana,Tier 1,Athlete,43000,9.7,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5700,Brand Website,31,Mobile,95.2,Yes
CUST2120,48,Male,Udaipur,Rajasthan,Tier 2,Business,109000,5.5,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1900,Local Store,5,Smart TV,47.2,No
CUST2121,30,Female,Thane,Maharashtra,Tier 1,Working Professional,72000,8.1,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3100,Amazon,21,Mobile,84.0,Yes
CUST2122,40,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,72000,7.0,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2500,Flipkart,12,Laptop,68.0,No
CUST2123,21,Male,Gaya,Bihar,Tier 2,Student,9900,9.9,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2100,Amazon,35,Mobile,99.0,Yes
CUST2124,47,Female,Salem,Tamil Nadu,Tier 2,Business,104000,5.7,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2000,Local Store,5,Smart TV,47.0,No
CUST2125,33,Male,Delhi,Delhi,Tier 1,Working Professional,80000,8.0,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3400,Brand Website,20,Laptop,82.0,Yes
CUST2126,23,Female,Tirupati,Andhra Pradesh,Tier 2,Student,13600,9.4,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2500,Amazon,29,Mobile,92.5,Yes
CUST2127,38,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,87000,7.6,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2900,Brand Website,14,Laptop,75.0,No
CUST2128,22,Male,Jamshedpur,Jharkhand,Tier 2,Student,11000,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2200,Amazon,36,Mobile,99.0,Yes
CUST2129,46,Female,Nagpur,Maharashtra,Tier 2,Coach,78000,6.1,Mumbai Indians,Jasprit Bumrah,3,TV,No,3600,Brand Website,9,Smart TV,56.0,No
CUST2130,29,Male,Ahmedabad,Gujarat,Tier 1,Athlete,44000,9.8,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5800,Brand Website,32,Mobile,96.0,Yes
CUST2131,34,Female,Kolkata,West Bengal,Tier 1,Working Professional,77000,7.9,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3000,Amazon,20,Laptop,82.5,Yes
CUST2132,49,Male,Nagpur,Maharashtra,Tier 2,Business,111000,5.4,Mumbai Indians,Suryakumar Yadav,2,TV,No,1800,Local Store,4,Smart TV,46.5,No
CUST2133,25,Male,Patna,Bihar,Tier 2,Student,13600,9.6,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2500,Amazon,31,Mobile,95.0,Yes
CUST2134,41,Female,Kochi,Kerala,Tier 2,Working Professional,74000,6.8,Mumbai Indians,Jasprit Bumrah,4,TV,No,2600,Flipkart,12,Laptop,67.0,No
CUST2135,27,Male,Hyderabad,Telangana,Tier 1,Working Professional,63000,8.8,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3600,Amazon,26,Mobile,90.0,Yes
CUST2136,20,Male,Guwahati,Assam,Tier 2,Student,9000,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1900,Amazon,38,Mobile,100.0,Yes
CUST2137,43,Female,Indore,Madhya Pradesh,Tier 2,Coach,75000,6.5,Rajasthan Royals,Sanju Samson,3,TV,No,3400,Brand Website,9,Smart TV,57.0,No
CUST2138,31,Male,Mumbai,Maharashtra,Tier 1,Working Professional,78000,8.5,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3300,Amazon,22,Laptop,85.0,Yes
CUST2139,22,Female,Ranchi,Jharkhand,Tier 2,Student,11200,9.7,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2200,Amazon,33,Mobile,97.0,Yes
CUST2140,48,Male,Jaipur,Rajasthan,Tier 2,Business,106000,5.8,Rajasthan Royals,Jos Buttler,2,TV,No,2000,Local Store,5,Smart TV,49.5,No
CUST2141,28,Female,Pune,Maharashtra,Tier 1,Working Professional,69800,8.3,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3220,Amazon,21,Mobile,84.5,Yes
CUST2142,36,Male,Bengaluru,Karnataka,Tier 1,Working Professional,85500,7.6,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,2920,Brand Website,15,Laptop,75.5,No
CUST2143,19,Male,Kanpur,Uttar Pradesh,Tier 2,Student,8500,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,1820,Amazon,39,Mobile,100.0,Yes
CUST2144,44,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,99300,6.0,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2120,Local Store,5,Smart TV,49.2,No
CUST2145,25,Male,Delhi,Delhi,Tier 1,Athlete,42500,9.7,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5620,Brand Website,32,Mobile,95.5,Yes
CUST2146,39,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,79300,7.2,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2720,Flipkart,13,Laptop,72.8,No
CUST2147,21,Male,Dhanbad,Jharkhand,Tier 2,Student,10500,9.9,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2120,Amazon,35,Mobile,99.2,Yes
CUST2148,46,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,76300,6.5,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3620,Brand Website,9,Smart TV,56.2,No
CUST2149,31,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,69300,8.1,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3220,Amazon,20,Mobile,83.2,Yes
CUST2150,18,Male,Aligarh,Uttar Pradesh,Tier 3,Student,7900,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1620,Amazon,38,Mobile,100.0,Yes
CUST2151,35,Male,Hyderabad,Telangana,Tier 1,Working Professional,82300,7.9,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3220,Brand Website,15,Laptop,77.2,Yes
CUST2152,42,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,73300,6.8,Mumbai Indians,Hardik Pandya,4,TV,No,2520,Flipkart,11,Laptop,66.8,No
CUST2153,24,Male,Meerut,Uttar Pradesh,Tier 2,Student,14100,9.6,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2620,Amazon,29,Mobile,92.5,Yes
CUST2154,50,Male,Jodhpur,Rajasthan,Tier 2,Business,117500,5.2,Rajasthan Royals,Sanju Samson,2,TV,No,1720,Local Store,4,Smart TV,44.5,No
CUST2155,26,Female,Mumbai,Maharashtra,Tier 1,Working Professional,65300,8.7,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3020,Amazon,22,Mobile,85.5,Yes
CUST2156,37,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,84300,7.4,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2820,Brand Website,14,Laptop,74.2,No
CUST2157,20,Male,Siliguri,West Bengal,Tier 2,Student,9600,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2020,Amazon,36,Mobile,99.5,Yes
CUST2158,45,Female,Warangal,Telangana,Tier 2,Coach,75300,6.4,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3520,Brand Website,9,Smart TV,56.8,No
CUST2159,28,Male,Faridabad,Haryana,Tier 1,Athlete,43500,9.8,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5720,Brand Website,31,Mobile,95.8,Yes
CUST2160,48,Male,Udaipur,Rajasthan,Tier 2,Business,109500,5.6,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1920,Local Store,5,Smart TV,47.5,No
CUST2161,30,Female,Thane,Maharashtra,Tier 1,Working Professional,72300,8.2,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3120,Amazon,21,Mobile,84.5,Yes
CUST2162,40,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,72300,7.1,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2520,Flipkart,12,Laptop,68.2,No
CUST2163,21,Male,Gaya,Bihar,Tier 2,Student,10000,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2120,Amazon,35,Mobile,99.5,Yes
CUST2164,47,Female,Salem,Tamil Nadu,Tier 2,Business,104500,5.8,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2020,Local Store,5,Smart TV,47.5,No
CUST2165,33,Male,Delhi,Delhi,Tier 1,Working Professional,80300,8.1,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3420,Brand Website,20,Laptop,82.5,Yes
CUST2166,23,Female,Tirupati,Andhra Pradesh,Tier 2,Student,13700,9.5,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2520,Amazon,29,Mobile,93.0,Yes
CUST2167,38,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,87300,7.7,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2920,Brand Website,14,Laptop,75.2,No
CUST2168,22,Male,Jamshedpur,Jharkhand,Tier 2,Student,11100,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2220,Amazon,36,Mobile,99.5,Yes
CUST2169,46,Female,Nagpur,Maharashtra,Tier 2,Coach,78300,6.2,Mumbai Indians,Jasprit Bumrah,3,TV,No,3620,Brand Website,9,Smart TV,56.5,No
CUST2170,29,Male,Ahmedabad,Gujarat,Tier 1,Athlete,44500,9.9,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5820,Brand Website,32,Mobile,96.5,Yes
CUST2171,34,Female,Kolkata,West Bengal,Tier 1,Working Professional,77300,8.0,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3020,Amazon,20,Laptop,83.0,Yes
CUST2172,49,Male,Nagpur,Maharashtra,Tier 2,Business,111500,5.5,Mumbai Indians,Suryakumar Yadav,2,TV,No,1820,Local Store,4,Smart TV,47.0,No
CUST2173,25,Male,Patna,Bihar,Tier 2,Student,13700,9.7,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2520,Amazon,31,Mobile,95.5,Yes
CUST2174,41,Female,Kochi,Kerala,Tier 2,Working Professional,74300,6.9,Mumbai Indians,Jasprit Bumrah,4,TV,No,2620,Flipkart,12,Laptop,67.5,No
CUST2175,27,Male,Hyderabad,Telangana,Tier 1,Working Professional,63300,8.9,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3620,Amazon,26,Mobile,90.5,Yes
CUST2176,20,Male,Guwahati,Assam,Tier 2,Student,9100,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1920,Amazon,38,Mobile,100.0,Yes
CUST2177,43,Female,Indore,Madhya Pradesh,Tier 2,Coach,75300,6.6,Rajasthan Royals,Sanju Samson,3,TV,No,3420,Brand Website,9,Smart TV,57.5,No
CUST2178,31,Male,Mumbai,Maharashtra,Tier 1,Working Professional,78300,8.6,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3320,Amazon,22,Laptop,85.5,Yes
CUST2179,22,Female,Ranchi,Jharkhand,Tier 2,Student,11300,9.8,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2220,Amazon,33,Mobile,97.5,Yes
CUST2180,48,Male,Jaipur,Rajasthan,Tier 2,Business,106500,5.9,Rajasthan Royals,Jos Buttler,2,TV,No,2020,Local Store,5,Smart TV,50.0,No
CUST2181,28,Female,Pune,Maharashtra,Tier 1,Working Professional,70000,8.4,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3240,Amazon,21,Mobile,85.0,Yes
CUST2182,36,Male,Bengaluru,Karnataka,Tier 1,Working Professional,85800,7.7,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,2940,Brand Website,15,Laptop,76.0,No
CUST2183,19,Male,Kanpur,Uttar Pradesh,Tier 2,Student,8600,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,1840,Amazon,39,Mobile,100.0,Yes
CUST2184,44,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,99600,6.1,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2140,Local Store,5,Smart TV,49.5,No
CUST2185,25,Male,Delhi,Delhi,Tier 1,Athlete,42800,9.8,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5640,Brand Website,32,Mobile,96.0,Yes
CUST2186,39,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,79600,7.3,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2740,Flipkart,13,Laptop,73.0,No
CUST2187,21,Male,Dhanbad,Jharkhand,Tier 2,Student,10600,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2140,Amazon,35,Mobile,99.8,Yes
CUST2188,46,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,76600,6.6,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3640,Brand Website,9,Smart TV,56.8,No
CUST2189,31,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,69600,8.2,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3240,Amazon,20,Mobile,83.5,Yes
CUST2190,18,Male,Aligarh,Uttar Pradesh,Tier 3,Student,8000,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1640,Amazon,38,Mobile,100.0,Yes
CUST2191,35,Male,Hyderabad,Telangana,Tier 1,Working Professional,82600,8.0,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3240,Brand Website,15,Laptop,77.5,Yes
CUST2192,42,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,73600,6.9,Mumbai Indians,Hardik Pandya,4,TV,No,2540,Flipkart,11,Laptop,67.0,No
CUST2193,24,Male,Meerut,Uttar Pradesh,Tier 2,Student,14200,9.7,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2640,Amazon,29,Mobile,93.0,Yes
CUST2194,50,Male,Jodhpur,Rajasthan,Tier 2,Business,118000,5.3,Rajasthan Royals,Sanju Samson,2,TV,No,1740,Local Store,4,Smart TV,45.0,No
CUST2195,26,Female,Mumbai,Maharashtra,Tier 1,Working Professional,65600,8.8,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3040,Amazon,22,Mobile,86.0,Yes
CUST2196,37,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,84600,7.5,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2840,Brand Website,14,Laptop,74.5,No
CUST2197,20,Male,Siliguri,West Bengal,Tier 2,Student,9700,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2040,Amazon,36,Mobile,100.0,Yes
CUST2198,45,Female,Warangal,Telangana,Tier 2,Coach,75600,6.5,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3540,Brand Website,9,Smart TV,57.0,No
CUST2199,28,Male,Faridabad,Haryana,Tier 1,Athlete,43800,9.9,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5740,Brand Website,31,Mobile,96.2,Yes
CUST2200,48,Male,Udaipur,Rajasthan,Tier 2,Business,110000,5.7,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1940,Local Store,5,Smart TV,48.0,No
CUST2201,30,Female,Thane,Maharashtra,Tier 1,Working Professional,72600,8.3,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3140,Amazon,21,Mobile,85.0,Yes
CUST2202,40,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,72600,7.2,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2540,Flipkart,12,Laptop,68.5,No
CUST2203,21,Male,Gaya,Bihar,Tier 2,Student,10100,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2140,Amazon,35,Mobile,100.0,Yes
CUST2204,47,Female,Salem,Tamil Nadu,Tier 2,Business,105000,5.9,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2040,Local Store,5,Smart TV,48.0,No
CUST2205,33,Male,Delhi,Delhi,Tier 1,Working Professional,80600,8.2,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3440,Brand Website,20,Laptop,83.0,Yes
CUST2206,23,Female,Tirupati,Andhra Pradesh,Tier 2,Student,13800,9.6,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2540,Amazon,29,Mobile,93.5,Yes
CUST2207,38,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,87600,7.8,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2940,Brand Website,14,Laptop,75.5,No
CUST2208,22,Male,Jamshedpur,Jharkhand,Tier 2,Student,11200,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2240,Amazon,36,Mobile,100.0,Yes
CUST2209,46,Female,Nagpur,Maharashtra,Tier 2,Coach,78600,6.3,Mumbai Indians,Jasprit Bumrah,3,TV,No,3640,Brand Website,9,Smart TV,57.0,No
CUST2210,29,Male,Ahmedabad,Gujarat,Tier 1,Athlete,44800,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5840,Brand Website,32,Mobile,97.0,Yes
CUST2211,34,Female,Kolkata,West Bengal,Tier 1,Working Professional,77600,8.1,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3040,Amazon,20,Laptop,83.5,Yes
CUST2212,49,Male,Nagpur,Maharashtra,Tier 2,Business,112000,5.6,Mumbai Indians,Suryakumar Yadav,2,TV,No,1840,Local Store,4,Smart TV,47.5,No
CUST2213,25,Male,Patna,Bihar,Tier 2,Student,13800,9.8,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2540,Amazon,31,Mobile,96.0,Yes
CUST2214,41,Female,Kochi,Kerala,Tier 2,Working Professional,74600,7.0,Mumbai Indians,Jasprit Bumrah,4,TV,No,2640,Flipkart,12,Laptop,68.0,No
CUST2215,27,Male,Hyderabad,Telangana,Tier 1,Working Professional,63600,9.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3640,Amazon,26,Mobile,91.0,Yes
CUST2216,20,Male,Guwahati,Assam,Tier 2,Student,9200,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1940,Amazon,38,Mobile,100.0,Yes
CUST2217,43,Female,Indore,Madhya Pradesh,Tier 2,Coach,75600,6.7,Rajasthan Royals,Sanju Samson,3,TV,No,3440,Brand Website,9,Smart TV,58.0,No
CUST2218,31,Male,Mumbai,Maharashtra,Tier 1,Working Professional,78600,8.7,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3340,Amazon,22,Laptop,86.0,Yes
CUST2219,22,Female,Ranchi,Jharkhand,Tier 2,Student,11400,9.9,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2240,Amazon,33,Mobile,98.0,Yes
CUST2220,48,Male,Jaipur,Rajasthan,Tier 2,Business,107000,6.0,Rajasthan Royals,Jos Buttler,2,TV,No,2040,Local Store,5,Smart TV,50.5,No
CUST2221,28,Female,Pune,Maharashtra,Tier 1,Working Professional,70300,8.5,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3260,Amazon,21,Mobile,85.5,Yes
CUST2222,36,Male,Bengaluru,Karnataka,Tier 1,Working Professional,86100,7.8,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,2960,Brand Website,15,Laptop,76.5,No
CUST2223,19,Male,Kanpur,Uttar Pradesh,Tier 2,Student,8700,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,1860,Amazon,39,Mobile,100.0,Yes
CUST2224,44,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,99900,6.2,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2160,Local Store,5,Smart TV,50.0,No
CUST2225,25,Male,Delhi,Delhi,Tier 1,Athlete,43000,9.9,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5660,Brand Website,32,Mobile,96.5,Yes
CUST2226,39,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,79900,7.4,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2760,Flipkart,13,Laptop,73.5,No
CUST2227,21,Male,Dhanbad,Jharkhand,Tier 2,Student,10700,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2160,Amazon,35,Mobile,100.0,Yes
CUST2228,46,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,76900,6.7,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3660,Brand Website,9,Smart TV,57.0,No
CUST2229,31,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,69900,8.3,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3260,Amazon,20,Mobile,84.0,Yes
CUST2230,18,Male,Aligarh,Uttar Pradesh,Tier 3,Student,8100,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1660,Amazon,38,Mobile,100.0,Yes
CUST2231,35,Male,Hyderabad,Telangana,Tier 1,Working Professional,82900,8.1,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3260,Brand Website,15,Laptop,78.0,Yes
CUST2232,42,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,73900,7.0,Mumbai Indians,Hardik Pandya,4,TV,No,2560,Flipkart,11,Laptop,67.5,No
CUST2233,24,Male,Meerut,Uttar Pradesh,Tier 2,Student,14300,9.8,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2660,Amazon,29,Mobile,93.5,Yes
CUST2234,50,Male,Jodhpur,Rajasthan,Tier 2,Business,118500,5.4,Rajasthan Royals,Sanju Samson,2,TV,No,1760,Local Store,4,Smart TV,45.5,No
CUST2235,26,Female,Mumbai,Maharashtra,Tier 1,Working Professional,65900,8.9,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3060,Amazon,22,Mobile,86.5,Yes
CUST2236,37,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,84900,7.6,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2860,Brand Website,14,Laptop,75.0,No
CUST2237,20,Male,Siliguri,West Bengal,Tier 2,Student,9800,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2060,Amazon,36,Mobile,100.0,Yes
CUST2238,45,Female,Warangal,Telangana,Tier 2,Coach,75900,6.6,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3560,Brand Website,9,Smart TV,57.5,No
CUST2239,28,Male,Faridabad,Haryana,Tier 1,Athlete,44000,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5760,Brand Website,31,Mobile,97.0,Yes
CUST2240,48,Male,Udaipur,Rajasthan,Tier 2,Business,110500,5.8,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1960,Local Store,5,Smart TV,48.5,No
CUST2241,30,Female,Thane,Maharashtra,Tier 1,Working Professional,72900,8.4,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3160,Amazon,21,Mobile,85.5,Yes
CUST2242,40,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,72900,7.3,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2560,Flipkart,12,Laptop,69.0,No
CUST2243,21,Male,Gaya,Bihar,Tier 2,Student,10200,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2160,Amazon,35,Mobile,100.0,Yes
CUST2244,47,Female,Salem,Tamil Nadu,Tier 2,Business,105500,6.0,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2060,Local Store,5,Smart TV,48.5,No
CUST2245,33,Male,Delhi,Delhi,Tier 1,Working Professional,80900,8.3,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3460,Brand Website,20,Laptop,83.5,Yes
CUST2246,23,Female,Tirupati,Andhra Pradesh,Tier 2,Student,13900,9.7,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2560,Amazon,29,Mobile,94.0,Yes
CUST2247,38,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,87900,7.9,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2960,Brand Website,14,Laptop,76.0,No
CUST2248,22,Male,Jamshedpur,Jharkhand,Tier 2,Student,11300,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2260,Amazon,36,Mobile,100.0,Yes
CUST2249,46,Female,Nagpur,Maharashtra,Tier 2,Coach,78900,6.4,Mumbai Indians,Jasprit Bumrah,3,TV,No,3660,Brand Website,9,Smart TV,57.5,No
CUST2250,29,Male,Ahmedabad,Gujarat,Tier 1,Athlete,45000,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5860,Brand Website,32,Mobile,97.5,Yes
CUST2251,34,Female,Kolkata,West Bengal,Tier 1,Working Professional,77900,8.2,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3060,Amazon,20,Laptop,84.0,Yes
